unitid,cipcode,awlevel,crace15,crace16
"181394",231001,"5","1","9"
"181394",240101,"5","0","1"
"181394",240199,"5","7","5"
"181394",260101,"5","30","12"
"181394",260101,"7","5","6"
"181394",270101,"5","10","4"
"181394",270101,"7","1","0"
"181394",270301,"5","0","1"
"181394",300101,"5","3","4"
"181394",309999,"5","53","28"
"181394",380101,"5","3","2"
"181394",400501,"5","11","1"
"181394",400601,"5","1","1"
"181394",400801,"5","2","0"
"181394",420101,"5","13","29"
"181394",420101,"7","6","4"
"181394",420901,"7","4","4"
"181394",430104,"5","68","45"
"181394",430104,"7","3","0"
"181394",440201,"5","1","1"
"181394",440401,"5","2","2"
"181394",440401,"7","17","10"
"181394",440701,"5","5","31"
"181394",440701,"7","11","52"
"181394",449999,"5","0","4"
"181394",450601,"5","1","2"
"181394",450601,"7","3","2"
"181394",450701,"5","12","3"
"181394",450701,"7","5","1"
"181394",450801,"5","18","1"
"181394",450901,"5","7","4"
"181394",451001,"5","11","3"
"181394",451001,"7","1","0"
"181394",451101,"5","4","11"
"181394",451101,"7","0","1"
"181394",451201,"5","0","1"
"181394",451201,"7","5","0"
"181394",500501,"5","1","4"
"181394",500501,"7","0","2"
"181394",500703,"5","0","2"
"181394",500708,"5","4","12"
"181394",500901,"5","5","4"
"181394",990000,"5","576","569"
"181394",990000,"7","159","251"
"181446",60101,"5","31","18"
"181446",69999,"5","0","4"
"181446",90101,"5","0","3"
"181446",131202,"5","1","11"
"181446",131314,"5","1","4"
"181446",131317,"5","0","1"
"181446",160501,"5","1","0"
"181446",160901,"5","1","1"
"181446",170209,"5","1","0"
"181446",170310,"5","0","3"
"181446",181101,"5","0","3"
"181446",181102,"5","2","3"
"181446",189999,"5","0","2"
"181446",200205,"3","0","1"
"181446",230101,"5","1","4"
"181446",250301,"3","0","1"
"181446",260101,"5","14","14"
"181446",270101,"5","2","0"
"181446",380201,"5","1","1"
"181446",400501,"5","4","0"
"181446",400801,"5","4","1"
"181446",420101,"5","3","5"
"181446",429999,"5","0","3"
"181446",440799,"5","0","4"
"181446",450101,"5","0","2"
"181446",450601,"5","1","3"
"181446",450801,"5","4","1"
"181446",451001,"5","5","3"
"181446",451101,"5","0","2"
"181446",500501,"5","1","4"
"181446",500701,"3","0","1"
"181446",500701,"5","1","3"
"181446",500903,"5","1","2"
"181446",990000,"3","0","3"
"181446",990000,"5","80","105"
"181534",60101,"5","18","22"
"181534",110101,"5","1","1"
"181534",131202,"5","3","36"
"181534",131204,"3","0","1"
"181534",131303,"5","4","4"
"181534",131311,"5","4","3"
"181534",131314,"5","4","5"
"181534",131316,"5","0","4"
"181534",131319,"5","16","0"
"181534",230101,"5","1","4"
"181534",450101,"5","5","5"
"181534",500101,"5","3","2"
"181534",990000,"3","0","1"
"181534",990000,"5","59","86"
"181738",60401,"3","3","3"
"181738",60401,"5","17","6"
"181738",70401,"3","0","1"
"181738",70401,"5","0","1"
"181738",70606,"3","0","13"
"181738",79999,"3","0","1"
"181738",90401,"5","1","1"
"181738",110101,"3","2","0"
"181738",110101,"5","4","0"
"181738",131202,"5","1","12"
"181738",131203,"5","1","0"
"181738",131204,"3","0","7"
"181738",131302,"5","1","1"
"181738",131307,"5","1","1"
"181738",131308,"5","0","1"
"181738",131312,"5","1","2"
"181738",131314,"5","2","1"
"181738",131317,"5","1","0"
"181738",140101,"3","1","0"
"181738",170310,"5","0","2"
"181738",180499,"5","1","0"
"181738",181101,"5","1","25"
"181738",189999,"3","2","10"
"181738",189999,"5","1","0"
"181738",190501,"3","0","1"
"181738",230101,"5","2","2"
"181738",260101,"5","6","4"
"181738",269999,"5","1","0"
"181738",270101,"5","4","2"
"181738",380201,"5","3","0"
"181738",390401,"5","1","1"
"181738",390501,"5","1","0"
"181738",390601,"5","10","0"
"181738",399999,"5","1","1"
"181738",400501,"5","3","2"
"181738",400599,"5","0","2"
"181738",400801,"5","0","1"
"181738",429999,"5","3","2"
"181738",440799,"3","0","1"
"181738",440799,"5","0","2"
"181738",450101,"5","1","0"
"181738",450701,"5","1","0"
"181738",450801,"5","2","0"
"181738",470604,"3","1","0"
"181738",500403,"5","1","0"
"181738",500903,"5","3","3"
"181738",990000,"3","9","37"
"181738",990000,"5","76","75"
"181464",10101,"5","3","0"
"181464",10102,"3","15","5"
"181464",10103,"5","70","8"
"181464",10103,"7","8","0"
"181464",10103,"9","3","0"
"181464",10201,"3","22","0"
"181464",10201,"5","15","0"
"181464",10201,"7","1","0"
"181464",10301,"3","40","2"
"181464",10601,"3","7","11"
"181464",10601,"5","7","4"
"181464",10601,"7","4","2"
"181464",10699,"9","2","0"
"181464",19999,"5","29","4"
"181464",20101,"3","39","7"
"181464",20101,"5","11","4"
"181464",20201,"5","50","16"
"181464",20201,"7","9","1"
"181464",20201,"9","8","1"
"181464",20203,"3","1","35"
"181464",20299,"7","1","1"
"181464",20301,"5","2","3"
"181464",20301,"7","4","3"
"181464",20301,"9","2","1"
"181464",20402,"5","30","4"
"181464",20402,"7","17","4"
"181464",20402,"9","11","1"
"181464",20501,"5","3","1"
"181464",30101,"5","24","9"
"181464",30101,"7","5","1"
"181464",30201,"3","5","1"
"181464",40201,"5","36","9"
"181464",40201,"7","15","3"
"181464",40301,"7","5","3"
"181464",50107,"5","1","0"
"181464",60201,"5","77","65"
"181464",60201,"7","4","2"
"181464",60301,"5","103","44"
"181464",60401,"5","100","74"
"181464",60401,"7","49","24"
"181464",60501,"5","13","1"
"181464",61399,"5","33","26"
"181464",61401,"5","42","41"
"181464",69999,"5","12","3"
"181464",69999,"7","7","3"
"181464",69999,"9","11","1"
"181464",70401,"5","1","23"
"181464",90101,"5","9","28"
"181464",90201,"5","25","58"
"181464",90401,"5","15","13"
"181464",90601,"5","27","38"
"181464",99999,"7","2","2"
"181464",110101,"5","57","23"
"181464",110101,"7","9","2"
"181464",130301,"7","8","46"
"181464",130401,"7","13","8"
"181464",130499,"9","15","21"
"181464",130801,"7","22","57"
"181464",130801,"9","7","11"
"181464",131099,"5","1","44"
"181464",131201,"7","4","14"
"181464",131202,"5","11","121"
"181464",131204,"5","0","1"
"181464",131299,"5","0","5"
"181464",131301,"5","11","1"
"181464",131301,"7","7","0"
"181464",131302,"5","3","12"
"181464",131303,"5","1","18"
"181464",131303,"7","1","10"
"181464",131305,"5","5","4"
"181464",131306,"5","0","4"
"181464",131307,"5","2","1"
"181464",131309,"5","11","1"
"181464",131310,"5","6","2"
"181464",131311,"5","7","10"
"181464",131311,"7","0","1"
"181464",131312,"5","9","7"
"181464",131314,"5","6","0"
"181464",131314,"7","5","5"
"181464",131316,"5","14","4"
"181464",131317,"5","31","8"
"181464",131318,"5","5","1"
"181464",131399,"5","7","20"
"181464",131399,"7","6","4"
"181464",139999,"9","9","7"
"181464",140301,"5","18","1"
"181464",140301,"7","8","0"
"181464",140701,"5","18","3"
"181464",140701,"7","10","0"
"181464",140801,"5","70","8"
"181464",140801,"7","27","3"
"181464",141001,"5","81","4"
"181464",141001,"7","6","0"
"181464",141101,"7","6","0"
"181464",141701,"5","33","3"
"181464",141701,"7","11","1"
"181464",141901,"5","60","10"
"181464",141901,"7","14","0"
"181464",149999,"5","0","1"
"181464",149999,"9","7","1"
"181464",150201,"3","6","0"
"181464",150201,"5","15","0"
"181464",150202,"3","3","2"
"181464",150202,"5","5","3"
"181464",150303,"3","16","1"
"181464",150303,"5","30","1"
"181464",150603,"5","13","2"
"181464",150604,"5","2","2"
"181464",159999,"3","4","0"
"181464",159999,"5","55","2"
"181464",160101,"7","0","3"
"181464",160101,"9","0","1"
"181464",160402,"5","3","0"
"181464",160501,"5","4","6"
"181464",160501,"7","0","2"
"181464",160901,"5","2","4"
"181464",160901,"7","0","1"
"181464",160905,"5","5","8"
"181464",160905,"7","2","3"
"181464",160905,"9","0","2"
"181464",170402,"5","1","6"
"181464",180103,"5","2","19"
"181464",180103,"7","1","12"
"181464",180499,"5","3","0"
"181464",180702,"5","2","0"
"181464",181099,"5","1","0"
"181464",181401,"5","0","2"
"180984",170401,"5","0","2"
"180984",230101,"5","1","0"
"180984",231001,"5","4","0"
"180984",260101,"5","1","0"
"180984",270101,"5","2","1"
"180984",390401,"7","0","1"
"180984",440701,"5","4","3"
"180984",450701,"5","1","0"
"180984",450801,"5","3","0"
"180984",451101,"5","3","0"
"180984",500901,"5","0","1"
"180984",990000,"5","87","145"
"180984",990000,"7","7","8"
"181002",50102,"5","0","1"
"181002",60101,"7","23","18"
"181002",60201,"5","37","20"
"181002",60201,"7","1","1"
"181002",60301,"5","35","19"
"181002",60401,"5","12","6"
"181002",61201,"5","0","3"
"181002",61201,"7","3","1"
"181002",61401,"5","14","18"
"181002",90401,"5","10","12"
"181002",99999,"5","7","13"
"181002",110101,"5","3","3"
"181002",130405,"7","5","5"
"181002",131005,"7","0","1"
"181002",131011,"7","2","4"
"181002",131101,"7","4","12"
"181002",131202,"5","0","21"
"181002",131202,"7","0","1"
"181002",131314,"5","1","0"
"181002",131316,"7","1","2"
"181002",160501,"5","2","0"
"181002",160901,"5","0","2"
"181002",160903,"5","0","1"
"181002",160905,"5","1","1"
"181002",170102,"5","0","1"
"181002",170209,"5","0","5"
"181002",170310,"5","3","12"
"181002",170507,"3","3","1"
"181002",170508,"5","3","0"
"181002",170811,"5","1","0"
"181002",170818,"3","1","1"
"181002",170818,"5","3","6"
"181002",180401,"10","59","9"
"181002",181001,"10","88","20"
"181002",181101,"5","13","127"
"181002",181101,"7","0","4"
"181002",181102,"5","5","1"
"181002",181401,"5","33","18"
"181002",181401,"10","8","8"
"181002",220101,"10","105","38"
"181002",220102,"5","4","0"
"181002",230101,"5","14","16"
"181002",230101,"7","0","2"
"181002",230201,"5","0","2"
"181002",231001,"5","1","0"
"181002",260101,"5","55","26"
"181002",260101,"7","2","2"
"181002",260201,"7","2","0"
"181002",260501,"7","1","1"
"181002",270101,"5","14","15"
"181002",380101,"5","2","8"
"181002",390601,"5","5","3"
"181002",399999,"7","18","29"
"181002",400401,"5","2","0"
"181002",400401,"7","2","1"
"181002",400501,"5","23","8"
"181002",400501,"7","2","0"
"181002",400801,"5","4","1"
"181002",400801,"7","4","0"
"181002",420101,"5","60","52"
"181002",450601,"5","8","0"
"181002",450801,"5","12","8"
"181002",450801,"7","1","0"
"181002",451001,"5","12","5"
"181002",451101,"5","3","9"
"181002",500501,"5","0","1"
"181002",500701,"5","3","2"
"181002",990000,"10","260","75"
"181002",990000,"3","4","2"
"181002",990000,"5","405","446"
"181002",990000,"7","71","84"
"181011",60201,"5","1","1"
"181011",60401,"5","15","8"
"181011",131202,"5","2","8"
"181011",131302,"5","0","2"
"181011",131312,"5","1","3"
"181011",131314,"5","4","2"
"181011",131317,"5","1","1"
"181011",230101,"5","0","1"
"181011",231001,"5","4","3"
"181011",260101,"5","5","1"
"181011",270101,"5","3","0"
"181011",300401,"5","2","2"
"181011",380201,"5","1","1"
"181011",420101,"5","1","2"
"181011",440701,"5","1","2"
"181011",450801,"5","1","0"
"181011",451201,"5","1","0"
"181011",480203,"5","1","0"
"181011",500101,"5","0","1"
"181011",500901,"5","0","1"
"181011",990000,"5","44","39"
"181020",60101,"5","1","0"
"181020",60201,"5","2","3"
"181020",60401,"5","20","12"
"181020",90101,"5","2","1"
"181020",110101,"5","3","0"
"181020",130101,"5","0","2"
"181020",131099,"5","0","3"
"181020",131202,"5","5","10"
"181020",131314,"5","3","1"
"181020",179999,"5","0","6"
"181020",230101,"5","1","0"
"181020",260101,"5","3","2"
"181020",270101,"5","5","1"
"181020",300101,"5","7","2"
"181020",300401,"5","3","3"
"181020",319999,"5","1","0"
"181020",389999,"5","2","1"
"181020",400501,"5","1","1"
"181020",420101,"5","1","8"
"181020",450101,"5","3","0"
"181020",450801,"5","3","1"
"181020",450901,"5","2","1"
"181020",451001,"5","3","1"
"181020",451101,"5","3","2"
"181020",500799,"5","0","6"
"181020",500901,"5","0","2"
"181020",990000,"5","74","69"
"181093",390201,"2","1","0"
"181093",390201,"3","3","3"
"181093",390201,"5","3","2"
"181093",390301,"5","5","1"
"181093",390401,"5","1","3"
"181093",390501,"5","1","2"
"181093",390601,"5","9","0"
"181093",399999,"5","9","10"
"181093",990000,"2","1","0"
"181093",990000,"3","3","3"
"181093",990000,"5","28","18"
"181127",60101,"5","24","12"
"181127",90101,"5","4","1"
"181127",131202,"5","0","12"
"181127",131302,"5","0","2"
"181127",131305,"5","0","1"
"181127",131312,"5","3","5"
"181127",131314,"5","2","3"
"181127",131317,"5","3","1"
"181127",160501,"5","1","0"
"181127",230101,"5","3","5"
"181127",231001,"5","1","0"
"181127",240101,"5","1","3"
"181127",260101,"5","8","5"
"181127",270101,"5","5","0"
"181127",380201,"5","1","0"
"181127",400501,"5","1","3"
"181127",400801,"5","4","1"
"181127",420101,"5","9","7"
"181127",440401,"5","1","2"
"181127",450601,"5","0","1"
"181127",450801,"5","2","0"
"181127",500101,"5","2","0"
"181127",500701,"5","1","0"
"181127",500901,"5","1","1"
"181127",500903,"5","0","3"
"181127",990000,"5","77","68"
"181215",60101,"5","189","145"
"181215",60101,"7","4","2"
"181215",62001,"5","32","0"
"181215",62001,"7","3","5"
"181215",90101,"5","9","15"
"181215",110101,"5","16","11"
"181215",130401,"7","31","14"
"181215",130501,"5","0","1"
"181215",130801,"7","22","22"
"181215",131001,"5","0","19"
"181215",131001,"7","1","15"
"181215",131202,"5","11","110"
"181215",131202,"7","0","25"
"181215",131314,"5","18","11"
"181215",131314,"7","3","0"
"181215",131399,"5","1","2"
"181215",131399,"7","1","1"
"181215",160101,"5","0","8"
"181215",180103,"5","0","5"
"181215",180103,"7","0","6"
"181215",181101,"5","1","21"
"181215",189999,"5","1","10"
"181215",190101,"5","1","32"
"181215",190101,"7","0","2"
"181215",230101,"5","4","10"
"181215",230101,"7","1","4"
"181215",231001,"5","9","7"
"181215",231001,"7","3","5"
"181215",260101,"5","27","12"
"181215",260101,"7","2","3"
"181215",270101,"5","7","8"
"181215",270101,"7","3","1"
"181215",400501,"5","6","4"
"181215",400801,"5","3","1"
"181215",420101,"5","6","15"
"181215",430104,"5","21","13"
"181215",440701,"5","3","14"
"181215",450601,"5","1","0"
"181215",450701,"5","3","0"
"181215",450801,"5","10","8"
"181215",450801,"7","4","1"
"181215",451001,"5","5","2"
"181215",451101,"5","0","3"
"181215",500701,"5","11","10"
"181215",500701,"7","0","5"
"181215",500901,"5","5","5"
"181215",500901,"7","1","2"
"181215",990000,"5","400","502"
"181215",990000,"7","79","113"
"181330",60201,"3","0","3"
"181330",60201,"5","8","5"
"181330",60401,"5","10","13"
"181330",61701,"5","1","2"
"181330",70101,"3","0","1"
"181330",90101,"5","1","1"
"181330",90401,"5","1","2"
"181330",99999,"5","0","1"
"181330",110101,"5","2","0"
"181330",131001,"5","0","10"
"181330",131202,"5","1","20"
"181330",131302,"5","0","1"
"181330",131303,"5","0","4"
"181330",131305,"5","0","1"
"181330",131311,"5","1","0"
"181330",131312,"5","2","0"
"181330",131314,"5","3","1"
"181330",131317,"5","1","0"
"181330",139999,"5","0","1"
"181330",181101,"5","0","24"
"181330",230101,"5","1","2"
"181330",239999,"5","0","1"
"181330",260101,"5","2","4"
"181330",270101,"5","2","0"
"181330",389999,"5","1","0"
"181330",400501,"5","1","0"
"181330",409999,"5","2","5"
"181330",450101,"5","3","3"
"181330",450801,"5","2","0"
"181330",451101,"5","0","1"
"181330",990000,"3","0","4"
"181330",990000,"5","45","102"
"181394",50101,"5","1","0"
"181394",60101,"5","2","3"
"181394",60101,"7","34","14"
"181394",60201,"5","33","45"
"181394",60301,"5","45","26"
"181394",60801,"5","3","3"
"181394",61201,"5","10","14"
"181394",61302,"5","1","3"
"181394",61401,"5","0","3"
"181394",61501,"5","37","28"
"181394",61701,"5","7","4"
"181394",80102,"5","1","0"
"181394",80702,"5","3","0"
"181394",80799,"5","22","24"
"181394",90101,"5","2","2"
"181394",90101,"7","0","2"
"181394",90401,"5","11","26"
"181394",90701,"5","15","7"
"181394",110101,"5","53","9"
"181394",130401,"7","15","16"
"181394",130405,"7","12","14"
"181394",130801,"7","1","2"
"181394",131001,"5","0","2"
"181394",131003,"7","0","1"
"181394",131005,"7","2","14"
"181394",131006,"5","1","1"
"181394",131006,"7","0","7"
"181394",131011,"7","1","3"
"181394",131012,"5","0","5"
"181394",131012,"7","0","10"
"181394",131101,"7","13","16"
"181394",131202,"5","5","74"
"181394",131202,"7","1","20"
"181394",131205,"7","10","12"
"181394",131302,"5","3","3"
"180461",420101,"7","2","0"
"180461",440101,"7","6","1"
"180461",450601,"5","12","4"
"180461",450801,"5","9","5"
"180461",450801,"7","1","0"
"180461",451001,"5","22","15"
"180461",451101,"5","18","12"
"180461",500101,"5","12","13"
"180461",500101,"7","0","1"
"180461",500201,"5","8","11"
"180461",500501,"5","5","1"
"180461",990000,"5","1083","750"
"180461",990000,"7","154","75"
"180461",990000,"9","19","6"
"180522",19999,"3","11","1"
"180522",60401,"3","14","30"
"180522",60401,"5","18","19"
"180522",70601,"3","0","15"
"180522",131101,"7","16","6"
"180522",131202,"5","2","20"
"180522",131202,"7","7","9"
"180522",131303,"5","0","4"
"180522",131305,"7","3","0"
"180522",131309,"5","7","0"
"180522",131311,"5","2","2"
"180522",131314,"5","5","4"
"180522",131316,"5","2","1"
"180522",131318,"5","2","3"
"180522",131319,"7","2","2"
"180522",131320,"5","5","1"
"180522",150101,"3","1","1"
"180522",150101,"5","9","0"
"180522",150202,"3","9","2"
"180522",150202,"5","3","2"
"180522",150301,"3","4","1"
"180522",150302,"3","4","1"
"180522",150303,"3","11","0"
"180522",150303,"5","9","0"
"180522",150506,"3","1","1"
"180522",150699,"2","1","1"
"180522",150699,"3","14","0"
"180522",150803,"2","9","0"
"180522",150803,"3","11","0"
"180522",150803,"5","5","0"
"180522",150805,"3","2","0"
"180522",150805,"5","3","0"
"180522",150899,"2","4","0"
"180522",150899,"3","9","0"
"180522",150899,"5","12","1"
"180522",181101,"3","11","45"
"180522",309999,"5","1","3"
"180522",990000,"2","14","1"
"180522",990000,"3","102","97"
"180522",990000,"5","85","60"
"180522",990000,"7","28","17"
"180595",60101,"5","20","7"
"180595",60201,"5","5","2"
"180595",131202,"5","1","5"
"180595",131312,"5","2","1"
"180595",131314,"5","5","4"
"180595",230101,"5","0","2"
"180595",240101,"3","2","1"
"180595",270101,"5","1","2"
"180595",309999,"5","1","1"
"180595",400501,"5","1","0"
"180595",400601,"5","6","1"
"180595",420101,"5","1","4"
"180595",450101,"5","4","0"
"180595",450801,"5","2","1"
"180595",451101,"5","1","0"
"180595",500701,"5","0","1"
"180595",500901,"5","0","1"
"180595",990000,"3","2","1"
"180595",990000,"5","50","32"
"180489",30201,"5","1","3"
"180489",30201,"7","1","0"
"180489",30501,"5","8","2"
"180489",30501,"7","7","4"
"180489",30501,"9","1","0"
"180489",30506,"5","32","9"
"180489",30601,"5","19","7"
"180489",30601,"7","9","2"
"180489",40301,"7","0","1"
"180489",60101,"5","1","1"
"180489",60201,"5","31","46"
"180489",60301,"5","33","20"
"180489",60401,"5","99","49"
"180489",60401,"7","50","16"
"180489",61701,"5","8","2"
"180489",90401,"5","12","8"
"180489",90701,"5","9","4"
"180489",110101,"5","39","9"
"180489",110101,"7","6","1"
"180489",130101,"5","3","6"
"180489",130101,"7","11","18"
"180489",130101,"9","3","2"
"180489",130401,"5","2","0"
"180489",130401,"7","10","7"
"180489",130401,"9","0","2"
"180489",130801,"7","1","3"
"180489",131101,"7","4","9"
"180489",131202,"5","16","63"
"180489",131202,"7","3","4"
"180489",131205,"5","1","2"
"180489",131205,"7","1","1"
"180489",131303,"5","5","8"
"180489",131312,"5","4","0"
"180489",131312,"7","1","0"
"180489",131314,"5","13","13"
"180489",131314,"7","8","7"
"180489",131315,"7","0","1"
"180489",131316,"5","3","1"
"180489",131317,"5","1","4"
"180489",160402,"5","1","1"
"180489",160501,"7","0","1"
"180489",160901,"5","1","4"
"180489",160901,"7","1","0"
"180489",160905,"5","1","4"
"180489",160905,"7","0","1"
"180489",170310,"5","2","5"
"180489",170813,"5","6","10"
"180489",170821,"5","1","4"
"180489",170821,"7","1","10"
"180489",181401,"5","10","13"
"180489",181801,"5","1","0"
"180489",190101,"5","0","11"
"180489",220101,"10","40","35"
"180489",230101,"5","16","14"
"180489",230101,"7","3","7"
"180489",230501,"7","4","1"
"180489",231001,"5","10","30"
"180489",231001,"7","4","3"
"180489",240101,"5","6","9"
"180489",260101,"5","8","5"
"180489",260301,"5","4","1"
"180489",260301,"7","0","2"
"180489",260501,"5","8","8"
"180489",260501,"7","2","1"
"180489",260501,"9","1","0"
"180489",260701,"5","6","9"
"180489",260701,"7","2","0"
"180489",260701,"9","2","0"
"180489",270101,"5","9","2"
"180489",270101,"7","3","1"
"180489",309999,"3","11","11"
"180489",309999,"7","6","6"
"180489",310301,"5","11","8"
"180489",310301,"7","4","1"
"180489",380101,"5","6","2"
"180489",380101,"7","1","1"
"180489",380201,"5","1","1"
"180489",400501,"5","7","5"
"180489",400501,"7","3","0"
"180489",400501,"9","2","0"
"180489",400601,"5","29","16"
"180489",400601,"7","13","2"
"180489",400601,"9","1","1"
"180489",400801,"5","4","0"
"180489",420101,"5","13","31"
"180489",420101,"7","5","1"
"180489",420101,"9","6","5"
"180489",440401,"7","9","3"
"180489",440701,"5","11","17"
"180489",450201,"5","4","3"
"180489",450201,"7","1","1"
"180489",450601,"5","9","5"
"180489",450601,"7","1","0"
"180489",450701,"5","10","7"
"180489",450701,"7","1","0"
"180489",450801,"5","17","8"
"180489",450801,"7","1","0"
"180489",450801,"9","1","0"
"180489",451001,"5","20","15"
"180489",451001,"7","2","1"
"180489",451101,"5","8","10"
"180489",451101,"7","1","3"
"180489",500301,"5","1","1"
"180489",500501,"5","5","2"
"180489",500501,"7","1","0"
"180489",500705,"5","4","7"
"180489",500705,"7","6","2"
"180489",500901,"5","1","1"
"180489",500901,"7","1","0"
"180489",500903,"5","4","8"
"180489",500904,"5","2","0"
"180489",990000,"10","40","35"
"180489",990000,"3","11","11"
"180489",990000,"5","597","534"
"180489",990000,"7","188","122"
"180489",990000,"9","17","10"
"180692",60301,"3","2","3"
"180692",60301,"5","5","5"
"180692",70606,"3","0","5"
"180692",130101,"7","16","12"
"180692",131202,"5","3","20"
"180692",131302,"5","3","2"
"180692",131303,"5","0","2"
"180692",131305,"5","0","3"
"180692",131309,"5","10","0"
"180692",131311,"5","3","0"
"180692",131312,"5","0","1"
"180692",131314,"5","8","10"
"180692",131316,"5","2","0"
"180692",131318,"5","4","0"
"180692",309999,"3","0","1"
"180692",309999,"5","9","0"
"180692",990000,"3","2","9"
"180692",990000,"5","47","43"
"180692",990000,"7","16","12"
"180948",10101,"5","1","0"
"180948",60101,"5","2","4"
"180948",60101,"7","1","0"
"180948",60201,"5","1","0"
"180948",60401,"5","39","40"
"180948",70601,"5","0","1"
"180948",110101,"5","2","0"
"180948",130401,"7","15","4"
"180948",131001,"7","0","5"
"180948",131101,"7","7","8"
"180948",131202,"5","2","28"
"180948",131202,"7","0","3"
"180948",131205,"7","6","6"
"180948",131309,"5","11","0"
"180948",131314,"5","13","5"
"180948",180701,"7","0","1"
"180948",180901,"5","0","1"
"180948",190101,"5","0","5"
"180948",200101,"5","0","5"
"180948",200102,"3","0","8"
"180948",230101,"5","0","7"
"180948",230101,"7","0","2"
"180948",250401,"5","0","1"
"180948",260101,"5","6","5"
"180948",270101,"5","4","2"
"180948",310301,"5","1","1"
"180948",310301,"7","0","1"
"180948",400703,"5","5","0"
"180948",400799,"5","1","1"
"180948",400801,"5","1","0"
"180948",420101,"5","0","3"
"180948",420601,"5","0","4"
"180948",430104,"5","14","5"
"180948",440701,"5","0","1"
"180948",450101,"5","5","2"
"180948",450601,"5","2","1"
"180948",450801,"5","1","0"
"180948",451001,"5","0","2"
"180948",500101,"5","1","2"
"180948",500501,"5","0","1"
"180948",500901,"5","3","5"
"180948",990000,"3","0","8"
"180948",990000,"5","115","132"
"180948",990000,"7","29","30"
"181604",60201,"3","0","1"
"181604",60201,"5","0","5"
"181604",60401,"3","0","1"
"181604",60401,"5","0","12"
"181604",60601,"5","0","2"
"181604",110101,"3","1","2"
"181604",110101,"5","10","2"
"181604",131202,"5","0","9"
"181604",131204,"3","0","2"
"181604",170310,"5","0","3"
"181604",170816,"5","0","4"
"181604",170818,"3","2","4"
"181604",170818,"5","2","2"
"181604",180703,"5","0","6"
"181604",181101,"3","0","74"
"181604",181101,"5","0","4"
"181604",260101,"5","0","1"
"181604",440201,"5","0","6"
"181604",450101,"5","0","1"
"181604",450801,"5","0","1"
"181604",500701,"5","0","2"
"181604",990000,"3","3","84"
"181604",990000,"5","12","60"
"180984",60101,"5","4","8"
"180984",90101,"5","1","2"
"180984",130405,"7","5","3"
"180984",131006,"5","0","5"
"180984",131202,"5","30","73"
"180984",131202,"7","2","0"
"180984",131204,"5","0","25"
"180984",131205,"5","33","25"
"180984",131315,"7","0","4"
"179955",110301,"5","10","3"
"179955",131202,"5","1","17"
"179955",131314,"5","7","2"
"179955",160905,"5","0","3"
"179955",181101,"5","0","31"
"179955",230101,"5","1","13"
"179955",260101,"5","4","7"
"179955",270101,"5","3","1"
"179955",380101,"5","2","0"
"179955",380201,"5","2","3"
"179955",400501,"5","4","2"
"179955",400801,"5","5","0"
"179955",420101,"5","1","12"
"179955",450801,"5","6","0"
"179955",451001,"5","3","4"
"179955",451101,"5","2","3"
"179955",500703,"5","1","2"
"179955",500901,"5","5","10"
"179955",990000,"5","117","172"
"179964",10505,"5","0","11"
"179964",40501,"5","0","5"
"179964",60201,"5","0","10"
"179964",60401,"5","0","41"
"179964",60501,"5","0","1"
"179964",61401,"5","0","4"
"179964",80102,"5","0","6"
"179964",80601,"5","0","1"
"179964",90101,"5","0","6"
"179964",110101,"5","0","5"
"179964",131001,"5","0","5"
"179964",131202,"5","0","8"
"179964",131204,"5","0","2"
"179964",131314,"5","0","2"
"179964",131317,"5","0","1"
"179964",160101,"5","0","1"
"179964",190101,"5","0","8"
"179964",220103,"5","0","7"
"179964",230101,"5","0","3"
"179964",260101,"5","0","1"
"179964",420101,"5","0","4"
"179964",440701,"5","0","3"
"179964",450101,"5","0","5"
"179964",450801,"5","0","2"
"179964",500301,"5","0","1"
"179964",500501,"5","0","2"
"179964",500701,"5","0","5"
"179964",990000,"5","0","150"
"180106",60201,"5","8","15"
"180106",60401,"5","10","10"
"180106",60501,"5","1","1"
"180106",90101,"5","0","3"
"180106",131001,"5","1","2"
"180106",131202,"5","1","15"
"180106",131314,"5","1","2"
"180106",160901,"5","0","2"
"180106",170102,"5","0","16"
"180106",170310,"5","4","7"
"180106",180703,"5","0","7"
"180106",181101,"5","0","24"
"180106",230101,"3","0","1"
"180106",230101,"5","4","7"
"180106",260101,"5","13","7"
"180106",270101,"5","12","2"
"180106",380101,"5","1","0"
"180106",390601,"5","2","1"
"180106",420101,"5","3","9"
"180106",440701,"5","3","6"
"180106",450801,"5","3","1"
"180106",450901,"5","2","0"
"180106",451001,"5","3","1"
"180106",451101,"5","1","1"
"180106",990000,"3","0","1"
"180106",990000,"5","73","139"
"180258",60101,"3","4","3"
"180258",60101,"5","13","8"
"180258",60201,"3","1","3"
"180258",60201,"5","8","4"
"180258",100104,"3","1","0"
"180258",100104,"5","3","2"
"180258",110101,"3","6","2"
"180258",110101,"5","5","2"
"180258",131202,"5","1","17"
"180258",131314,"5","0","2"
"180258",139999,"3","0","1"
"180258",170818,"3","1","1"
"180258",220103,"3","0","13"
"180258",230101,"5","1","1"
"180258",240101,"5","1","0"
"180258",260101,"5","1","4"
"180258",269999,"5","1","0"
"180258",270101,"3","2","0"
"180258",270101,"5","1","2"
"180258",400501,"5","1","2"
