unitid,cipcode,crace15,crace16,awlevel
"219204",69999,"11","2","5"
"219204",70606,"","10","3"
"219204",70699,"","11","2"
"219204",70702,"","6","2"
"219204",80102,"","9","3"
"219204",81199,"8","90","3"
"219204",81199,"2","4","5"
"219204",110101,"11","7","3"
"219204",110201,"19","3","5"
"219204",110301,"","4","2"
"219204",150203,"1","1","2"
"219204",150203,"9","1","3"
"219204",150303,"1","","2"
"219204",150303,"17","2","4"
"219204",170503,"","13","3"
"219204",990000,"4","25","2"
"219204",990000,"36","162","3"
"219204",990000,"23","20","4"
"219204",990000,"56","23","5"
"219213",60401,"12","15","3"
"219213",60401,"7","4","5"
"219213",81104,"1","12","2"
"219213",81104,"0","3","3"
"219213",110201,"10","8","3"
"219213",110401,"6","1","5"
"219213",990000,"1","12","2"
"219213",990000,"22","26","3"
"219213",990000,"13","5","5"
"219240",390601,"12","3","10"
"219240",399999,"2","","6"
"219240",399999,"9","5","7"
"219240",399999,"1","","9"
"219240",990000,"2","","6"
"219240",990000,"9","5","7"
"219240",990000,"1","","9"
"219240",990000,"12","3","10"
"219259",60101,"4","7","3"
"219259",60101,"5","3","5"
"219259",60201,"0","2","3"
"219259",60201,"22","24","5"
"219259",60301,"10","8","5"
"219259",61401,"3","8","3"
"219259",61401,"48","29","5"
"219259",70301,"1","5","3"
"219259",70606,"0","5","2"
"219259",70606,"0","10","3"
"219259",70606,"0","7","5"
"219259",70801,"0","23","3"
"219259",90101,"1","0","5"
"219259",99999,"0","1","3"
"219259",130405,"17","7","7"
"219259",131001,"0","12","5"
"219259",131006,"1","3","5"
"219259",131008,"0","1","5"
"219259",131009,"1","1","5"
"219259",131012,"1","5","5"
"219259",131101,"7","18","7"
"219259",131202,"5","39","5"
"219259",131202,"0","9","7"
"219259",131302,"0","1","5"
"219259",131303,"1","3","5"
"219259",131305,"1","6","5"
"219259",131309,"3","0","5"
"219259",131309,"1","0","7"
"219259",131310,"0","1","5"
"219259",131311,"3","2","5"
"219259",131312,"0","5","5"
"219259",131314,"8","6","5"
"219259",131314,"8","1","7"
"219259",131316,"1","5","5"
"219259",131317,"6","5","5"
"219259",131317,"1","0","7"
"219259",131399,"0","1","5"
"219259",150101,"1","0","3"
"219259",150603,"1","0","3"
"219259",150603,"10","1","5"
"219259",160905,"0","1","5"
"219259",170310,"0","1","5"
"219259",189999,"1","0","3"
"219259",240102,"1","3","3"
"219259",259999,"0","3","5"
"219259",260101,"0","1","5"
"219259",269999,"1","2","5"
"219259",270101,"3","0","5"
"219259",310301,"2","1","5"
"219259",420101,"6","9","5"
"219259",440201,"0","2","5"
"219259",440701,"0","4","3"
"219259",450601,"3","0","5"
"219259",450801,"1","0","5"
"219259",451001,"4","2","5"
"219259",451101,"9","12","5"
"219259",500701,"0","2","5"
"219259",509999,"0","1","3"
"219259",990000,"0","5","2"
"219259",990000,"12","64","3"
"219259",990000,"156","204","5"
"219259",990000,"34","35","7"
"219277",60101,"","5","3"
"219277",60101,"1","","5"
"219277",131202,"3","5","3"
"219277",131202,"","6","5"
"219277",240101,"5","7","3"
"219277",430104,"1","1","1"
"219277",430104,"3","1","2"
"219277",430104,"1","","3"
"219277",459999,"","8","3"
"219277",459999,"3","5","5"
"219277",460201,"4","","3"
"219277",470101,"1","","3"
"219277",990000,"1","1","1"
"219277",990000,"3","1","2"
"219277",990000,"14","25","3"
"219277",990000,"4","11","5"
"219295",60201,"","1","3"
"219295",69999,"1","2","3"
"219295",70606,"","2","2"
"219295",119999,"","1","2"
"219295",119999,"2","4","3"
"219295",139999,"","5","3"
"219295",170209,"","5","3"
"219295",170211,"3","10","2"
"219295",170309,"","4","3"
"219295",170506,"","6","3"
"219295",181101,"3","41","3"
"219295",500301,"","1","3"
"219295",990000,"3","13","2"
"219295",990000,"6","69","3"
"219310",181101,"1","27","4"
"219310",990000,"1","27","4"
"219338",170209,"1","3","4"
"219338",990000,"1","3","4"
"219347",110101,"34","7","5"
"219347",110101,"5","0","7"
"219347",140701,"24","6","5"
"219347",140701,"2","0","7"
"219347",140801,"24","6","5"
"219347",140801,"8","1","7"
"219347",141001,"74","6","5"
"219347",141001,"3","0","7"
"219347",141501,"21","7","5"
"219347",141501,"5","0","7"
"219347",141901,"76","3","5"
"219347",141901,"11","1","7"
"219347",142001,"11","2","5"
"219347",142001,"3","0","7"
"219347",142101,"12","0","5"
"219347",142101,"4","0","7"
"219347",149999,"2","1","7"
"219347",149999,"3","0","9"
"219347",270101,"3","3","5"
"219347",400401,"4","0","7"
"219347",400501,"1","6","5"
"219347",400501,"1","0","7"
"219347",400601,"5","0","7"
"219347",400601,"","1","9"
"219347",400801,"5","0","5"
"219347",990000,"285","46","5"
"219347",990000,"53","3","7"
"219347",990000,"3","1","9"
"219356",10102,"34","4","5"
"219356",10103,"3","","5"
"219356",10299,"6","","5"
"219356",10601,"3","5","5"
"219356",10605,"7","1","5"
"219356",19999,"","1","5"
"219356",20101,"7","","3"
"219356",20101,"4","","5"
"219356",20201,"29","13","5"
"219356",20201,"3","2","7"
"219356",20201,"1","","9"
"219356",20206,"21","1","5"
"219356",20206,"4","","7"
"219356",20402,"15","2","5"
"219356",20402,"4","1","7"
"219356",20402,"5","1","9"
"219356",20409,"3","2","5"
"219356",30299,"1","","5"
"219356",30601,"13","3","5"
"219356",30601,"5","","7"
"219356",40501,"","9","5"
"219356",60704,"3","3","5"
"219356",90401,"13","22","5"
"219356",90401,"1","3","7"
"219356",110101,"8","7","5"
"219356",130401,"25","6","7"
"219356",131101,"30","54","7"
"219356",131299,"2","9","7"
"219356",131301,"20","4","5"
"219356",131301,"1","","7"
"219356",131308,"","14","5"
"219356",131312,"","8","5"
"219356",131314,"18","7","5"
"219356",131314,"8","1","7"
"219356",140101,"19","1","7"
"219356",140301,"7","1","5"
"219356",140301,"3","","7"
"219356",140801,"65","2","5"
"219356",141001,"3","1","3"
"219356",141001,"64","5","5"
"219356",141201,"5","2","5"
"219356",141901,"46","2","5"
"219356",150202,"2","","3"
"219356",150303,"13","","5"
"219356",160501,"1","","5"
"219356",160901,"","2","5"
"219356",160905,"","3","5"
"219356",170309,"","10","5"
"219356",181101,"7","105","5"
"219356",181101,"","13","7"
"219356",181107,"1","3","5"
"219356",181401,"15","28","5"
"219356",190101,"","2","7"
"219356",190501,"1","7","5"
"219356",190901,"","13","5"
"219356",199999,"","3","5"
"219356",200102,"","36","5"
"219356",230101,"3","11","5"
"219356",230101,"1","1","7"
"219356",231001,"8","18","5"
"219356",231001,"1","1","7"
"219356",260101,"22","6","5"
"219356",260101,"1","1","7"
"219356",260301,"","1","5"
"219356",260501,"7","21","5"
"219356",260501,"1","1","7"
"219356",260701,"1","1","5"
"219356",260702,"1","","7"
"219356",270101,"14","21","5"
"219356",270101,"2","1","7"
"219356",309999,"3","4","5"
"219356",310301,"9","1","5"
"219356",319999,"1","2","5"
"219356",400501,"5","5","5"
"219356",400501,"6","1","7"
"219356",400801,"2","","5"
"219356",420101,"9","15","5"
"219356",450601,"83","34","5"
"219356",450601,"2","","7"
"219356",450701,"16","3","5"
"219356",450701,"3","2","7"
"219356",450801,"4","2","5"
"219356",451001,"12","2","5"
"219356",451101,"10","31","5"
"219356",451101,"2","1","7"
"219356",451101,"2","","9"
"219356",480299,"1","1","5"
"219356",500101,"3","5","5"
"219356",500901,"1","3","5"
"219356",990000,"12","1","3"
"219356",990000,"640","515","5"
"219356",990000,"125","101","7"
"219356",990000,"8","1","9"
"219374",60101,"2","1","3"
"219374",131202,"","10","5"
"219374",170499,"","8","3"
"219374",170499,"2","2","5"
"219374",990000,"2","9","3"
"219374",990000,"2","12","5"
"219383",60201,"3","7","5"
"219383",60499,"","2","3"
"219383",60499,"14","5","5"
"219383",90401,"9","4","6"
"219383",110101,"1","2","5"
"219383",131202,"","10","5"
"219383",131202,"1","1","7"
"219383",131302,"","1","5"
"219383",131312,"1","1","5"
"219383",131314,"5","2","5"
"219383",131315,"1","3","7"
"219383",139999,"","2","3"
"219383",189999,"","3","5"
"219383",230101,"2","7","5"
"219383",231001,"","1","5"
"219383",240101,"4","3","5"
"219383",260101,"1","2","5"
"219383",270101,"3","1","5"
"219383",309999,"","1","3"
"219383",380201,"4","3","5"
"219383",400501,"","1","5"
"219383",420101,"2","6","5"
"219383",430199,"1","","5"
"219383",440701,"","5","5"
"219383",450101,"","1","3"
"219383",450101,"","2","5"
"219383",450801,"2","","5"
"219383",451101,"1","1","5"
"219383",509999,"4","2","5"
"219383",990000,"","6","3"
"219383",990000,"48","65","5"
"219383",990000,"9","4","6"
"219383",990000,"2","4","7"
"219392",170209,"0","7","4"
"219392",990000,"0","7","4"
"219426",10601,"6","5","4"
"219426",70601,"","25","2"
"219426",110201,"8","4","4"
"219426",110301,"5","1","2"
"219426",170211,"1","13","2"
"219426",470104,"26","1","4"
"219426",470201,"17","","4"
"219426",470603,"10","","4"
"219426",470604,"10","","4"
"219426",470605,"19","","4"
"219426",480199,"12","3","4"
"219426",480203,"5","10","4"
"219426",480208,"5","3","2"
"219426",990000,"11","42","2"
"219426",990000,"113","23","4"
"219444",70602,"1","16","4"
"219444",70603,"0","2","4"
"219444",70604,"0","6","4"
"219444",70705,"0","1","4"
"219444",70707,"0","4","4"
"219444",990000,"1","29","4"
"219471",60101,"74","48","5"
"219471",60201,"36","44","5"
"219471",60201,"2","2","7"
"219471",60499,"81","12","7"
"219471",60501,"2","","5"
"219471",90101,"","1","5"
"219471",90401,"19","11","5"
"219471",90401,"1","","7"
"219471",99999,"","1","5"
"219471",99999,"1","1","7"
"219471",110101,"18","3","5"
"219471",110101,"1","","7"
"219471",130401,"22","10","7"
"219471",130401,"14","6","9"
"219471",130403,"1","","9"
"219471",130501,"","2","5"
"219471",130801,"","1","9"
"219471",131001,"","1","5"
"219471",131001,"4","20","7"
"219471",131099,"","1","5"
"219471",131101,"13","26","7"
"219471",131101,"6","6","9"
"219471",131202,"7","55","5"
"219471",131202,"","15","7"
"219471",131205,"","4","7"
"219471",131302,"","3","5"
"219471",131303,"","1","5"
"219471",131305,"3","9","5"
"219471",131306,"","2","5"
"219471",131311,"2","6","5"
"219471",131312,"5","4","5"
"219471",131312,"4","","7"
"219471",131314,"9","5","5"
"219471",131314,"7","4","7"
"219471",131316,"5","1","5"
"219471",131317,"4","","5"
"219471",131318,"1","","5"
"219471",139999,"1","","5"
"219471",160501,"","1","5"
"219471",160901,"1","2","5"
"219471",160905,"","1","5"
"219471",170102,"0","22","3"
"219471",170102,"","6","5"
"219471",170401,"4","1","5"
"219471",179999,"13","5","5"
"219471",180103,"","12","5"
"219471",180103,"4","12","7"
"219471",180701,"4","12","5"
"219471",181001,"32","18","10"
"219471",181003,"3","1","5"
"219471",181101,"0","28","3"
"219471",220101,"46","29","10"
"219471",230101,"5","10","5"
"219471",230101,"","3","7"
"219471",240101,"6","12","7"
"219471",240199,"2","6","5"
"219471",260101,"35","17","5"
"219471",260101,"5","3","7"
"219471",260201,"2","","9"
"219471",260501,"","1","7"
"219471",260501,"","1","9"
"219471",260601,"","1","9"
"219471",270101,"6","5","5"
"219471",270101,"2","2","7"
"219471",300301,"1","","7"
"219471",310301,"3","2","5"
"219471",380101,"1","","5"
"219471",400501,"5","4","5"
"219471",400501,"2","","7"
"219471",400703,"2","2","5"
"219471",400801,"2","","5"
"219471",420101,"10","16","5"
"219471",420101,"1","3","7"
"219471",420101,"5","8","9"
"219471",430103,"1","2","3"
"219471",430103,"20","17","5"
"219471",440401,"10","4","7"
"219471",440799,"1","17","5"
"219471",450201,"1","4","5"
"219471",450601,"2","1","5"
"219471",450801,"3","4","5"
"219471",450801,"","3","7"
"219471",451001,"22","9","5"
"219471",451001,"6","","7"
"219471",451101,"","2","5"
"219471",451101,"","1","7"
"219471",500501,"1","4","5"
"219471",500501,"2","","7"
"219471",500703,"2","8","5"
"219471",500902,"1","","7"
"219471",500999,"1","1","5"
"219471",500999,"","3","7"
"219471",990000,"1","52","3"
"219471",990000,"335","368","5"
"219471",990000,"176","141","7"
"219471",990000,"28","23","9"
"219471",990000,"78","47","10"
"219480",10301,"3","0","4"
"219480",61499,"1","4","4"
"219480",70301,"1","48","2"
"219480",150303,"11","2","4"
"219480",150403,"24","0","4"
"219480",200203,"0","2","2"
"219480",460201,"2","1","2"
"219480",460201,"3","1","4"
"219480",469999,"2","1","4"
"219480",470603,"33","0","2"
"219480",470604,"15","1","4"
"219480",470605,"10","0","4"
"219480",470606,"8","0","2"
"219480",480508,"8","0","2"
"219480",990000,"52","51","2"
"219480",990000,"69","9","4"
"219505",390201,"22","1","5"
"219505",990000,"22","1","5"
"219578",170209,"2","9","3"
"219578",181104,"0","21","3"
"219578",240101,"15","6","3"
"219578",430199,"3","3","3"
"219578",990000,"20","39","3"
"219596",70601,"0","3","2"
"219596",70701,"0","14","1"
"219596",70701,"1","8","2"
"219596",170605,"2","27","2"
"219596",470101,"1","0","1"
"219596",470101,"5","1","2"
"219596",470604,"1","0","1"
"219596",470604,"9","0","2"
"219596",480101,"0","1","1"
"219596",480101,"3","1","2"
"219596",480503,"6","0","1"
"219596",480503,"10","0","2"
"219596",480508,"5","0","1"
"219596",480508,"3","0","2"
"219596",990000,"13","15","1"
"219596",990000,"33","40","2"
"219602",20101,"14","2","5"
"219602",40301,"2","","5"
"219602",60101,"62","79","5"
"219602",60401,"6","5","3"
"219602",60401,"3","3","7"
"219602",70606,"0","11","3"
"219602",110101,"10","9","5"
"219602",130101,"","3","8"
"219602",130301,"3","7","7"
"219602",130401,"4","13","7"
"219602",131001,"1","5","5"
"219602",131101,"","6","7"
"219602",131202,"2","24","5"
"219602",131202,"","9","7"
"219602",131307,"6","13","5"
"219602",131312,"","6","7"
"219602",131314,"15","1","5"
"219602",131314,"9","5","7"
"219602",131315,"","4","7"
"219602",150603,"13","1","5"
"219602",160101,"1","1","5"
"219602",170310,"4","7","5"
"219602",181101,"1","36","5"
"219602",189999,"2","3","5"
"219602",230101,"","10","5"
"219602",230101,"1","3","7"
"219602",240101,"2","5","3"
"219602",260101,"9","12","5"
"219602",260101,"1","2","7"
"219602",270101,"3","3","5"
"219602",309999,"34","7","3"
"219602",380101,"2","","5"
"219602",400501,"2","6","5"
"219602",400601,"5","3","5"
"219602",400801,"1","1","5"
"219602",420101,"6","16","5"
"219602",420101,"1","4","7"
"219602",440701,"","4","5"
"219602",450701,"1","","5"
"219602",450801,"6","7","5"
"219602",450801,"1","1","7"
"219602",451001,"4","4","5"
"219602",451101,"","1","5"
"219602",480201,"2","1","3"
"219602",500501,"8","12","5"
"219602",500501,"1","","7"
"219602",500701,"7","7","5"
"219602",500901,"3","2","5"
"219602",990000,"44","29","3"
"219602",990000,"190","269","5"
"219602",990000,"24","63","7"
"219602",990000,"","3","8"
"219657",181101,"4","55","4"
"219657",990000,"4","55","4"
"219709",60201,"13","17","5"
"219709",60301,"5","4","5"
"219709",60401,"21","18","5"
"219709",60501,"","2","5"
"219709",60701,"4","7","5"
"219709",69999,"34","16","5"
"219709",70301,"7","7","5"
"219709",70601,"1","5","3"
"219709",70601,"1","1","5"
"219709",80799,"16","18","5"
"219709",90101,"5","7","5"
"219709",131202,"","19","5"
"219709",131205,"2","1","5"
"219709",131312,"","2","5"
"219709",131314,"3","2","5"
"219709",170310,"1","1","5"
"219709",181101,"1","30","3"
"219709",181101,"1","11","5"
"219709",220199,"","2","5"
"219709",230101,"5","5","5"
"219709",260101,"5","6","5"
"219709",270101,"3","2","5"
"219709",380101,"","1","5"
"219709",380201,"6","","5"
"219709",400501,"1","","5"
"219709",400801,"1","1","5"
"219709",420101,"5","14","5"
"219709",430104,"9","1","5"
"219709",440701,"1","4","5"
"219709",450801,"6","3","5"
"219709",451001,"7","3","5"
"219709",459999,"","1","5"
"219709",500901,"2","1","5"
"219709",509999,"15","11","5"
"219709",990000,"2","35","3"
"219709",990000,"179","188","5"
"219718",60101,"6","3","5"
"219718",60201,"0","5","5"
"219718",60401,"5","4","5"
"219718",110101,"1","0","5"
"219718",131202,"0","12","5"
"219718",131314,"3","2","5"
"219718",230101,"0","4","5"
"219718",239999,"0","1","5"
"219718",260101,"2","3","5"
"219718",270301,"1","0","5"
"219718",309999,"5","3","5"
"219718",380201,"3","0","5"
"219718",390401,"0","1","5"
"219718",409999,"0","3","5"
"219718",429999,"2","3","5"
"219718",450101,"0","1","5"
"219718",451101,"1","1","5"
"219718",990000,"29","46","5"
"219754",60201,"6","12","3"
"219754",60201,"3","5","5"
"219754",60401,"13","10","3"
"219754",60401,"4","3","5"
"219754",60401,"5","18","7"
"219754",70603,"","1","2"
"219754",70605,"","2","3"
"219754",70606,"","4","3"
"219754",70705,"","2","2"
"219754",70801,"","6","3"
"219754",80102,"2","4","3"
"219754",110101,"4","4","3"
"219754",150301,"5","","3"
"219754",170101,"","1","3"
"219754",170508,"","11","3"
"219754",220103,"","7","3"
"219754",430109,"1","","3"
"219754",490104,"1","","5"
"219754",990000,"","3","2"
"219754",990000,"31","61","3"
"219754",990000,"8","8","5"
"219754",990000,"5","18","7"
"219790",60101,"1","","3"
"219790",60101,"12","5","5"
"219790",60201,"1","1","5"
"219790",131202,"","13","5"
"219790",131311,"","1","5"
"219790",131312,"1","","5"
"219790",131314,"1","","5"
"219790",131316,"","1","5"
"219790",230101,"3","7","5"
"219790",270101,"","1","5"
"219790",279999,"1","","5"
"219790",300101,"","1","5"
"219790",309999,"1","","5"
"219790",390101,"1","","5"
"219790",390201,"6","","5"
"219790",390401,"2","2","5"
"219790",400501,"","1","5"
"219790",420101,"3","16","5"
"219790",450801,"3","1","5"
"219790",500901,"","4","5"
"219790",990000,"1","","3"
"219790",990000,"35","54","5"
"219806",60101,"36","13","5"
"219806",60201,"10","3","5"
"219806",90101,"8","7","5"
"219806",110301,"7","5","5"
"219806",131001,"1","2","5"
"219806",131202,"2","26","5"
"219806",131308,"","1","5"
"219806",131312,"1","3","5"
"219806",131314,"10","5","5"
"219806",149999,"1","","5"
"219806",170310,"","1","5"
"219806",181101,"1","6","5"
"219806",190101,"","5","5"
"219806",190201,"","11","5"
"219806",230101,"","7","5"
"219806",240101,"8","8","5"
"219806",260101,"9","13","5"
"219806",270101,"3","2","5"
"219806",310101,"9","1","5"
"219806",380101,"1","","5"
"219806",380201,"12","4","5"
"219806",400801,"1","","5"
"219806",420101,"3","11","5"
"219806",440401,"","1","5"
"219806",450801,"3","2","5"
"219806",451001,"6","1","5"
"219806",451101,"4","5","5"
"219806",500605,"1","","5"
"219806",500901,"2","1","5"
"219806",500903,"","1","5"
"219806",500904,"1","","5"
"219806",990000,"140","145","5"
"219815",390201,"5","1","4"
"219815",990000,"5","1","4"
"219824",10601,"","1","2"
"219824",60401,"2","3","2"
"219824",60401,"11","2","3"
"219824",70101,"","2","2"
"219824",70101,"1","5","3"
"219824",70606,"","3","2"
"219824",70606,"","15","3"
"219824",70701,"","5","2"
"219824",110301,"","3","2"
"219824",110301,"23","22","3"
"219824",120403,"1","17","2"
"219824",131099,"","1","3"
"219824",150201,"4","","3"
"219824",150202,"10","3","2"
"219824",150203,"7","","1"
"219824",150399,"23","2","3"
"219824",150803,"7","","2"
"219824",150805,"1","","2"
"219824",150805,"38","16","3"
"219824",170101,"","10","2"
"219824",170102,"","14","3"
"219824",170103,"1","2","3"
"219824",170209,"1","8","3"
"219824",170506,"","13","3"
"219824",170815,"5","14","3"
"219824",170818,"2","15","3"
"219824",181101,"5","49","3"
"219824",200201,"","2","2"
"219824",200201,"","16","3"
"219824",200401,"2","7","2"
"219824",240101,"26","34","3"
"219824",309999,"","2","3"
"219824",410299,"3","2","3"
"219824",460301,"12","","2"
"219824",460403,"2","","1"
"219824",460499,"1","","1"
"219824",470101,"18","2","2"
"219824",470201,"7","","2"
"219824",470303,"5","","2"
"219824",470603,"4","","2"
"219824",470605,"11","","2"
"219824",480201,"","2","2"
"219824",480201,"6","8","3"
"219824",480503,"7","3","2"
"219824",480507,"7","","2"
"219824",480508,"5","","2"
"219824",490101,"1","","1"
"219824",990000,"11","","1"
"219824",990000,"99","63","2"
"219824",990000,"149","240","3"
"219833",60101,"1","4","5"
"219833",60201,"15","17","5"
"219833",60501,"4","2","5"
"219833",61399,"8","8","5"
"219833",61401,"13","11","5"
"219833",140701,"8","1","5"
"219833",140801,"11","2","5"
"219833",141001,"28","4","5"
"219833",141201,"1","1","5"
"219833",141901,"12","2","5"
"219833",170210,"2","4","3"
"219833",179999,"2","4","5"
"219833",180901,"1","2","5"
"219833",240101,"2","2","5"
"219833",260101,"6","4","5"
"219833",270101,"1","2","5"
"219833",400101,"1","5","5"
"219833",400501,"1","1","5"
"219833",429999,"1","6","5"
"219833",450801,"2","2","5"
"219833",990000,"2","4","3"
"219833",990000,"118","80","5"
"219879",60401,"1","3","2"
"219879",79999,"","19","2"
"219879",79999,"14","42","3"
"219879",100103,"","1","2"
"219879",110301,"1","","2"
"219879",150101,"4","","3"
"219879",150603,"11","2","3"
"219879",170309,"1","8","3"
"219879",181101,"2","48","3"
"219879",220103,"","6","3"
"219879",240101,"38","37","3"
"219879",430107,"1","","2"
"219879",470105,"6","","2"
"219879",470301,"1","","2"
"219879",990000,"10","23","2"
"219879",990000,"70","143","3"
"219888",60401,"4","17","2"
"219888",70101,"","5","2"
"219888",70101,"1","8","3"
"219888",70606,"","4","2"
"219888",70606,"","10","3"
"219888",80799,"","1","2"
"219888",80799,"1","3","3"
"219888",110301,"1","2","2"
"219888",110301,"3","3","3"
"219888",150303,"18","4","2"
"219888",150303,"7","2","3"
"219888",150603,"11","3","2"
"219888",170209,"","10","3"
"219888",170309,"1","4","3"
"219888",170512,"","11","3"
"219888",170818,"1","3","3"
"219888",181101,"3","66","3"
"219888",240101,"54","59","3"
"219888",480101,"1","2","2"
"219888",990000,"35","38","2"
"219888",990000,"71","179","3"
"219912",60101,"1","8","3"
"219912",61801,"1","1","3"
"219912",70301,"","2","3"
"219912",70305,"","1","3"
"219912",70605,"","1","2"
"219912",70606,"","7","3"
"219912",70705,"","2","2"
"219912",79999,"","8","3"
"219912",990000,"","3","2"
"219912",990000,"2","27","3"
"219921",70601,"1","56","1"
"219921",70601,"","14","2"
"219921",170605,"","3","1"
"219921",170605,"","14","2"
"219921",470201,"12","","1"
"219921",470201,"9","1","2"
"219921",470604,"14","1","1"
"219921",480503,"4","","1"
"219921",480503,"6","","2"
"219921",480506,"4","","1"
"219921",480506,"6","","2"
"219921",480508,"8","","1"
"219921",480508,"2","","2"
"219921",990000,"43","60","1"
"219921",990000,"23","29","2"
"219949",60101,"1","2","3"
"219949",60101,"20","14","5"
"219949",230101,"0","1","5"
"219949",240101,"1","3","3"
"219949",260101,"1","2","5"
"219949",450101,"13","0","5"
"219949",500701,"1","1","5"
"219949",500901,"1","0","3"
"219949",990000,"3","5","3"
"219949",990000,"35","18","5"
"219976",50102,"0","1","5"
"219976",60101,"29","10","5"
"219976",60201,"32","26","5"
"219976",60501,"2","0","5"
"219976",69999,"21","24","5"
"219976",70401,"0","17","5"
"219976",80102,"0","16","5"
"219976",110101,"6","3","5"
"219976",110201,"5","1","5"
"219976",131202,"1","29","5"
"219976",131305,"0","3","5"
"219976",131306,"1","1","5"
"219976",131311,"0","2","5"
"219976",131312,"0","1","5"
"219976",131314,"2","1","5"
"219976",139999,"1","0","5"
"219976",141301,"2","0","5"
"219976",149999,"4","1","5"
"219976",160501,"0","2","5"
"219976",170309,"3","3","5"
"219976",170813,"0","1","5"
"219976",181901,"1","1","5"
"219976",190101,"0","4","5"
"219976",190503,"0","14","5"
"219976",200401,"1","0","5"
"219976",230101,"1","3","5"
"219976",231001,"12","14","5"
"219976",260101,"16","8","5"
"219976",260201,"2","0","5"
"219976",270101,"2","4","5"
"219976",390101,"4","0","5"
"219976",390201,"6","0","5"
"219976",390201,"3","0","7"
"219976",390401,"1","0","5"
"219976",400501,"9","1","5"
"219976",400801,"2","0","5"
"219976",420101,"8","8","5"
"219976",440701,"0","15","5"
"219976",450801,"2","0","5"
"219976",451001,"7","3","5"
"219976",451101,"0","3","5"
"219976",500701,"8","6","5"
"219976",500901,"1","0","5"
"219976",990000,"192","226","5"
"219976",990000,"3","0","7"
"219994",79999,"","1","1"
"219994",79999,"","17","2"
"219994",120403,"","2","1"
"219994",120403,"","11","2"
"219994",170602,"","37","1"
"219994",170605,"2","26","2"
"219994",470101,"4","2","2"
"219994",470201,"1","","2"
"219994",470604,"3","","2"
"219994",480503,"6","","2"
"219994",990000,"","40","1"
"219994",990000,"16","56","2"
"220002",60101,"3","11","3"
"220002",60201,"4","13","3"
"220002",60701,"1","3","3"
"220002",70399,"","1","2"
"220002",70399,"2","","3"
"220002",70601,"","5","2"
"220002",70601,"1","16","3"
"220002",70702,"","2","2"
"220002",80102,"1","10","3"
"220002",81104,"2","11","3"
"220002",110201,"","7","3"
"220002",990000,"","8","2"
"220002",990000,"14","71","3"
"220011",60401,"14","8","3"
"220011",70101,"","4","2"
"220011",70101,"5","16","3"
"220011",70601,"","10","2"
"220011",70601,"","41","3"
"220011",70801,"","11","1"
"220011",70801,"","5","2"
"220011",70801,"","24","3"
"220011",80102,"1","10","3"
"220011",110201,"","2","2"
"220011",110201,"12","20","3"
"220011",170503,"1","19","1"
"220011",170505,"","16","3"
"220011",990000,"1","30","1"
"220011",990000,"","21","2"
"220011",990000,"32","135","3"
"220020",60201,"0","8","3"
"220020",60401,"1","","2"
"220020",60401,"9","7","3"
"220020",70401,"1","0","3"
"220020",70603,"","3","3"
"220020",70604,"","3","3"
"220020",70605,"","3","3"
"220020",70801,"","1","2"
"220020",70801,"1","0","3"
"220020",80102,"","5","3"
"220020",110201,"2","11","3"
"220020",170503,"","20","3"
"220020",170602,"1","26","1"
"220020",990000,"1","26","1"
"220020",990000,"1","1","2"
"220020",990000,"13","60","3"
"220039",60201,"0","1","2"
"220039",60201,"3","7","3"
"220039",60401,"0","1","2"
"220039",60401,"4","6","3"
"220039",70603,"0","3","3"
"220039",70604,"0","1","2"
"220039",70604,"0","1","3"
"220039",70801,"0","2","2"
"220039",70801,"0","1","3"
"220039",80102,"0","3","3"
"220039",110201,"0","1","2"
"220039",110201,"4","5","3"
"220039",170505,"0","6","3"
"220039",170602,"2","44","1"
"220039",990000,"2","44","1"
"220039",990000,"0","6","2"
"220039",990000,"11","32","3"
"220057",60101,"3","1","3"
"220057",60499,"3","10","3"
"220057",61303,"0","1","2"
"220057",61303,"0","1","3"
"220057",70301,"2","8","3"
"220057",70701,"0","2","3"
"220057",80799,"1","0","3"
"220057",131202,"0","3","3"
"220057",131205,"1","1","3"
"220057",179999,"0","2","3"
"220057",181101,"1","15","3"
"220057",230101,"0","1","3"
"220057",240101,"5","2","3"
"220057",430102,"1","1","3"
"220057",430107,"4","5","3"
"220057",440799,"1","2","3"
"220057",450101,"4","0","3"
"220057",450801,"1","0","3"
"220057",470105,"2","0","1"
"220057",470105,"1","0","3"
"220057",500701,"0","1","3"
"220057",990000,"2","0","1"
"220057",990000,"0","1","2"
"220057",990000,"28","55","3"
"220066",380201,"13","","4"
"220066",990000,"13","","4"
"220075",40301,"1","","7"
"220075",60201,"37","42","5"
"220075",60201,"4","4","7"
"220075",60301,"17","12","5"
"220075",60401,"57","23","5"
"220075",60401,"16","8","7"
"220075",60501,"1","0","5"
"220075",60705,"2","1","5"
"220075",61401,"38","44","5"
"220075",61701,"5","2","5"
"220075",70601,"0","13","5"
"220075",70606,"0","2","1"
"220075",70606,"0","13","2"
"220075",90101,"28","32","5"
"220075",110101,"32","22","5"
"220075",130401,"22","28","7"
"220075",130401,"2","4","8"
"220075",130401,"9","5","9"
"220075",130501,"0","2","7"
"220075",131001,"0","21","5"
"220075",131001,"1","14","7"
"220075",131101,"6","9","7"
"220075",131202,"7","74","5"
